Cl.;Year;Can HS No.;MFN %;MFN $;GPT %;GPT $;UST %;UST $;MEX %;MEX $;OTH %;OTH $;OTH2 %;OTH2 $;OTH3 %;OTH3 $;2450 %;2450 $;2460 %;2460 $;2475 %;2475 $;FREE %;FREE $;OTH4 %;OTH4 $;OTH5 %;OTH5 $;OTH6 %;OTH6 $;OTH7 %;OTH7 $;OTH8 %;OTH8 $;UOM %;UOM $;STAT UOM;STAT1 UOM;STAT1 QTY;STAT2 UOM;STAT2 QTY;Mex-US %;Mex-US $;Rest Cd;Date from;Date to
10;2024;6402120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402191000;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402199000;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402201100;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402201900;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402202000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402911000;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402919020;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402919030;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402919040;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402991000;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402999010;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402999091;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402999092;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6402999093;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403191000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403192010;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403192020;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403192030;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403192090;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403199000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403200000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403400000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403511000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403519000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403591000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403592000;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403599100;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403599910;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403599920;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403910010;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403910091;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403910092;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403991000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403993000;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403999100;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403999910;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6403999920;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404111100;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404111900;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404119100;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404119921;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404119922;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404119990;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404191000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404193010;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404193020;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404199010;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404199091;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404199092;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404201000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6404209000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6405101000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6405109000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6405201000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6405202000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6405209000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6405900000;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6406101100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406101900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406109100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406109900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;PAR;;0;;0;0;0;;20240101;99991231
10;2024;6406901000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406902000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406903000;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6406909000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6501000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6502000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6504001000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6504009000;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6505001000;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6505002000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6505003100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6505003900;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6505004000;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6505009000;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6506101030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;6506101040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;6506101090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;6506109000;8.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;6506910000;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6506991000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6506992000;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6506999000;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6507000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6601100000;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6601910000;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6601990000;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;DZN;;0;;0;0;0;;20240101;99991231
10;2024;6602001000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6602009000;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6603200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6603900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6701001000;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6701009000;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6702100000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6702901000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6702909000;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6703000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6704110000;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6704190000;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6704200000;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6704900000;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6801000000;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6802101000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6802109000;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6802210000;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6802230010;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;TNE;;0;;0;0;0;;20240101;99991231
10;2024;6802230090;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;TNE;;0;;0;0;0;;20240101;99991231
10;2024;6802290000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6802910000;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6802920000;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6802930020;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;TNE;;0;;0;0;0;;20240101;99991231
10;2024;6802930090;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;TNE;;0;;0;0;0;;20240101;99991231
10;2024;6802990000;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;TNE;;0;;0;0;0;;20240101;99991231
10;2024;6803001000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;MTK;;0;;0;0;0;;20240101;99991231
10;2024;6803009000;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6804100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6804210000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;6804220000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6804230000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6804300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;6805100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6805200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6805300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6806100010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6806100090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6806200020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6806200090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6806900020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6806900090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6807100000;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6807900010;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6807900090;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;KGM;;0;;0;0;0;;20240101;99991231
10;2024;6808000000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;MTK;;0;;0;0;0;;20240101;99991231
10;2024;6809110011;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;MTK;;0;;0;0;0;;20240101;99991231
10;2024;6809110019;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;MTK;;0;;0;0;0;;20240101;99991231
