Country;HS Number;Date from;Date to;Lang 1;Desc 1;Desc 2;Desc 3;Desc 4;Desc 5;Desc 6;Desc 7;Lang 2;Desc 21;Desc 22;Desc 23;Desc 24;Desc 25;Desc 26;Desc 27;Unit of measure;Restriction code;Rate type;Champ24;Champ25;Base rate %;Rate amount;Rate curr;Rate qty;Rate qty uom;Spec App;Cert Ori;Cty Grp
MX;000000;20240101;99991231;EN;;;;;;;;ES;;;;;;;;N/A;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250100;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents. sea water.------Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents. sea water.---Salt for direct human consumption, even table salt.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents. sea water.------Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents. sea water.---Salt for direct human consumption, even table salt.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250200;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Unroasted iron pyrites.------Unroasted iron pyrites.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Unroasted iron pyrites.------Unroasted iron pyrites.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250300;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.------Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.---Crude or unrefined sulfur;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.------Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.---Crude or unrefined sulfur;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250410;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural graphite.------In powder or in flakes;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural graphite.------In powder or in flakes;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250490;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural graphite.---Other---Other;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural graphite.---Other---Other;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250510;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural sands of all kinds, whether or not coloured, other than metalbearing sands of Chapter 26.------Silica sands and quartz sands;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural sands of all kinds, whether or not coloured, other than metalbearing sands of Chapter 26.------Silica sands and quartz sands;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250590;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural sands of all kinds, whether or not coloured, other than metalbearing sands of Chapter 26.---Other---Other;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural sands of all kinds, whether or not coloured, other than metalbearing sands of Chapter 26.---Other---Other;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250610;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quartz (other than natural sands). quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Quartz;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quartz (other than natural sands). quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Quartz;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250620;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quartz (other than natural sands). quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Quartzite;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quartz (other than natural sands). quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Quartzite;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250700;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Kaolin and other kaolinic clays, whether or not calcined.------Kaolin and other kaolinic clays, whether or not calcined.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Kaolin and other kaolinic clays, whether or not calcined.------Kaolin and other kaolinic clays, whether or not calcined.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250810;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Bentonite;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Bentonite;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250830;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Fire-clay;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Fire-clay;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250840;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Other clays---Bleaching earth and fuller’s earth.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Other clays---Bleaching earth and fuller’s earth.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250850;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Andalusite, kyanite and sillimanite;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Andalusite, kyanite and sillimanite;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250860;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Mullite;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Mullite;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250870;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Chamotte or dinas earths;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Other clays (not including expande d clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined. mullite. chamotte or dinas earths.------Chamotte or dinas earths;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;250900;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Chalk.------Chalk.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Chalk.------Chalk.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251010;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk.------Unground---Natural calcium phosphates;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk.------Unground---Natural calcium phosphates;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251020;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk.------Ground---Natural calcium phosphates;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk.------Ground---Natural calcium phosphates;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251110;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural barium sulphate (barytes). natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 28.16.------Natural barium sulphate (barytes);;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural barium sulphate (barytes). natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 28.16.------Natural barium sulphate (barytes);;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251120;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural barium sulphate (barytes). natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 28.16.------Natural barium carbonate (witherite);;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural barium sulphate (barytes). natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 28.16.------Natural barium carbonate (witherite);;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251200;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.------Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.------Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251310;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pumice stone. emery. natural corundum, natural garnet and other natural abrasives, whether or not heat-treated.------Pumice stone;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pumice stone. emery. natural corundum, natural garnet and other natural abrasives, whether or not heat-treated.------Pumice stone;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251320;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pumice stone. emery. natural corundum, natural garnet and other natural abrasives, whether or not heat-treated.------Emery, natural corundum, natural garnet and other natural abrasives;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pumice stone. emery. natural corundum, natural garnet and other natural abrasives, whether or not heat-treated.------Emery, natural corundum, natural garnet and other natural abrasives;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251400;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251511;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Marble,    travertine,     ecaussine     and    other    calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Marble and travertine:------Crude or roughly trimmed;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Marble,    travertine,     ecaussine     and    other    calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Marble and travertine:------Crude or roughly trimmed;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251512;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Marble,    travertine,     ecaussine     and    other    calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Marble and travertine:---Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape---Marble sawn into slabs, with a thickness exceeding 5 cm;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Marble,    travertine,     ecaussine     and    other    calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Marble and travertine:---Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape---Marble sawn into slabs, with a thickness exceeding 5 cm;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251520;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Marble,    travertine,     ecaussine     and    other    calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Ecaussine and other calcareous monumental or building stone. alabaster;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Marble,    travertine,     ecaussine     and    other    calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Ecaussine and other calcareous monumental or building stone. alabaster;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251611;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Granite:------Crude or roughly trimmed;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Granite:------Crude or roughly trimmed;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251612;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Granite:------Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.---Granite:------Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251620;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Sandstone;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Sandstone;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251690;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Other monumental or building stone;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.------Other monumental or building stone;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251710;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.------Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.------Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251720;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.------Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading 2517.10;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.------Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading 2517.10;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251730;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.------Tarred macadam;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.------Tarred macadam;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251741;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.---Granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated:------Of marble;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.---Granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated:------Of marble;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251749;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.---Granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated:---Other---Other;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated. macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading. tarred macadam. granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated.---Granules, chippings and powder, of stones of heading 25.15 or 25.16, whether or not heat-treated:---Other---Other;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251810;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape                          .------Dolomite, not calcined or sintered;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape                          .------Dolomite, not calcined or sintered;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251820;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape                          .------Calcined or sintered dolomite;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape                          .------Calcined or sintered dolomite;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251910;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural magnesium carbonate (magnesite). fused magnesia. dead-burned (sintered) magnesia, whether or not containing small quantities of other oxides added before sintering. other magnesium oxide, whether or not pure.------Natural magnesium carbonate (magnesite);;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural magnesium carbonate (magnesite). fused magnesia. dead-burned (sintered) magnesia, whether or not containing small quantities of other oxides added before sintering. other magnesium oxide, whether or not pure.------Natural magnesium carbonate (magnesite);;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;251990;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural magnesium carbonate (magnesite). fused magnesia. dead-burned (sintered) magnesia, whether or not containing small quantities of other oxides added before sintering. other magnesium oxide, whether or not pure.---Other---Magnesium oxide, other than fused magnesia and dead-burned magnesia (sintered);;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Natural magnesium carbonate (magnesite). fused magnesia. dead-burned (sintered) magnesia, whether or not containing small quantities of other oxides added before sintering. other magnesium oxide, whether or not pure.---Other---Magnesium oxide, other than fused magnesia and dead-burned magnesia (sintered);;;;;;;KG;;_DMX11;20240101;99991231;6;0;;;;;;
MX;252010;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Gypsum. anhydrite. plasters (consisting of calcined gypsum or calcium sulphate) whether or not coloured, with or without small quantities of accelerators or retarders.------Gypsum. anhydrite;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Gypsum. anhydrite. plasters (consisting of calcined gypsum or calcium sulphate) whether or not coloured, with or without small quantities of accelerators or retarders.------Gypsum. anhydrite;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;252020;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Gypsum. anhydrite. plasters (consisting of calcined gypsum or calcium sulphate) whether or not coloured, with or without small quantities of accelerators or retarders.------Plasters;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Gypsum. anhydrite. plasters (consisting of calcined gypsum or calcium sulphate) whether or not coloured, with or without small quantities of accelerators or retarders.------Plasters;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;252100;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Limestone flux. limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.------Limestone flux. limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Limestone flux. limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.------Limestone flux. limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;252210;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25.------Quicklime;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25.------Quicklime;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;252220;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25.------Slaked lime;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25.------Slaked lime;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
MX;252230;20240101;99991231;EN;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25.------Hydraulic lime;;;;;;;ES;Salt. sulfur. earths and stone. plastering materials, lime and cement---Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25.------Hydraulic lime;;;;;;;KG;;_DMX11;20240101;99991231;0;0;;;;;;
